bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc,zip_target_enc,sqft_living_per_bathroom,lot_to_living_ratio,total_rooms,bath_bed_ratio
3.0,1.5,1640,7222,2.0,0,0,4,0,106,0,106,573185.0026954178,356533.4210526316,656.0,4.4036585365853655,4.5,0.375
3.0,1.0,1120,10576,1.0,0,0,4,0,45,0,45,602057.1753246753,636714.1129032258,560.0,9.442857142857143,4.0,0.25
4.0,2.0,2600,4800,1.0,0,2,3,1200,61,0,61,583475.1987418453,901820.6896551724,866.6666666666666,1.8461538461538463,6.0,0.4
3.0,2.0,1490,4800,2.0,0,0,5,0,66,1,29,570223.1185050136,586761.8313953489,496.6666666666667,3.221476510067114,5.0,0.5
5.0,1.75,1650,3000,1.5,0,0,3,0,112,0,112,576183.7791741472,619323.25,600.0,1.8181818181818181,6.75,0.2916666666666667
4.0,2.5,2400,6137,2.0,0,0,3,0,24,1,5,707300.656504065,637825.9692307692,685.7142857142857,2.5570833333333334,6.5,0.5
2.0,1.0,1500,6685,1.0,0,0,3,310,88,1,11,573185.0026954178,382840.9275362319,750.0,4.456666666666667,3.0,0.3333333333333333
3.0,2.5,1990,12793,2.0,0,0,3,0,21,0,21,466376.511627907,466376.511627907,568.5714285714286,6.428643216080402,5.5,0.625
2.0,1.5,1130,746,2.0,0,0,3,100,5,0,5,574543.2427470535,597116.6666666666,452.0,0.6601769911504425,3.5,0.5
3.0,3.25,2030,11070,2.0,0,0,4,0,34,0,34,667110.3374233128,649564.5408163265,477.6470588235294,5.45320197044335,6.25,0.8125
4.0,1.75,1590,7920,2.0,0,0,4,0,54,1,13,433780.94444444444,378450.7192982456,578.1818181818181,4.981132075471698,5.75,0.35
3.0,1.75,1480,8394,1.0,0,0,4,0,43,0,43,667110.3374233128,649564.5408163265,538.1818181818181,5.671621621621622,4.75,0.4375
4.0,2.5,2690,18653,2.0,0,0,3,0,29,0,29,701918.4194214876,631683.0588235294,768.5714285714286,6.934200743494424,6.5,0.5
3.0,2.5,3870,46609,2.0,0,3,3,0,17,0,17,847974.924611399,660358.3333333334,1105.7142857142858,12.043669250645994,5.5,0.625
3.0,1.0,1390,6000,1.0,0,0,3,0,60,1,9,376968.54547619045,400873.7868852459,695.0,4.316546762589928,4.0,0.25
3.0,2.75,1830,1850,2.0,0,0,3,140,3,0,3,609064.7603305785,593956.5636363636,488.0,1.010928961748634,5.75,0.6875
2.0,2.0,1580,5750,1.0,0,0,5,790,104,0,104,576183.7791741472,616646.6086956522,526.6666666666666,3.6392405063291138,4.0,0.6666666666666666
3.0,2.25,2590,15229,2.0,0,3,3,0,30,0,30,295841.6666666667,299247.56097560975,796.9230769230769,5.87992277992278,5.25,0.5625
5.0,2.5,2510,8050,1.0,0,0,4,1020,37,0,37,654481.2884615385,520942.46376811597,717.1428571428571,3.2071713147410357,7.5,0.4166666666666667
3.0,1.5,1180,7300,1.0,0,0,4,0,46,0,46,297123.8925619835,220484.78260869565,472.0,6.186440677966102,4.5,0.375
3.0,2.25,1450,19206,2.0,0,0,3,0,25,0,25,707300.656504065,637825.9692307692,446.15384615384613,13.24551724137931,5.25,0.5625
3.0,2.5,3110,6765,2.0,0,1,4,560,68,1,25,574543.2427470535,605400.1521739131,888.5714285714286,2.17524115755627,5.5,0.625
5.0,2.5,2860,68519,2.0,0,0,5,0,56,0,56,547301.5576923077,547301.5576923077,817.1428571428571,23.95769230769231,7.5,0.4166666666666667
3.0,2.75,2760,8476,1.0,0,0,4,1070,47,0,47,1223622.0,1223622.0,736.0,3.071014492753623,5.75,0.6875
5.0,2.0,2800,17788,1.0,0,0,4,1400,51,0,51,654481.2884615385,805533.4016393443,933.3333333333334,6.352857142857143,7.0,0.3333333333333333
3.0,2.5,1450,3748,2.0,0,0,3,0,10,1,11,561804.3541666666,561804.3541666666,414.2857142857143,2.5848275862068966,5.5,0.625
4.0,2.0,2530,5650,1.5,0,0,4,620,104,0,104,574543.2427470535,618140.3414634146,843.3333333333334,2.233201581027668,6.0,0.4
3.0,2.0,1640,2808,1.0,0,3,4,820,90,0,90,573185.0026954178,634904.25,546.6666666666666,1.7121951219512195,5.0,0.5
3.0,1.75,2220,17568,1.0,0,0,4,0,47,0,47,602057.1753246753,578701.4130434783,807.2727272727273,7.9135135135135135,4.75,0.4375
3.0,2.5,2040,10086,2.0,0,0,3,0,27,1,14,664524.1592356688,661440.7894736842,582.8571428571429,4.944117647058824,5.5,0.625
3.0,1.0,1230,6000,1.0,0,0,4,0,47,0,47,306983.0317460318,232806.76666666666,615.0,4.878048780487805,4.0,0.25
2.0,1.0,1060,7700,1.0,0,0,3,240,33,1,1,377807.7863636364,337515.625,530.0,7.264150943396227,3.0,0.3333333333333333
3.0,2.5,1920,9625,2.0,0,0,3,0,21,0,21,405031.2631578947,405031.2631578947,548.5714285714286,5.013020833333333,5.5,0.625
3.0,2.5,1520,4170,2.0,0,0,3,0,10,1,11,339556.4805970149,339556.4805970149,434.2857142857143,2.7434210526315788,5.5,0.625
4.0,3.25,3770,4103,2.0,0,0,5,1060,89,0,89,576183.7791741472,936935.0,887.0588235294117,1.0883289124668436,7.25,0.65
3.0,2.5,3540,38322,2.0,0,0,3,0,25,0,25,664524.1592356688,667790.3,1011.4285714285714,10.82542372881356,5.5,0.625
4.0,3.0,5430,108900,2.0,0,0,4,0,27,0,27,664524.1592356688,667790.3,1357.5,20.055248618784532,7.0,0.6
3.0,2.0,2250,7904,1.5,0,0,3,0,16,1,8,294280.725,248072.46153846153,750.0,3.512888888888889,5.0,0.5
4.0,2.5,2090,5195,2.0,0,0,3,0,7,0,7,297151.21774193546,287917.39130434784,597.1428571428571,2.485645933014354,6.5,0.5
3.0,2.5,1720,3012,2.0,0,0,3,0,3,0,3,576183.7791741472,368028.3015873016,491.42857142857144,1.7511627906976743,5.5,0.625
3.0,2.5,1910,2091,2.0,0,0,3,0,0,0,0,611394.2276422764,624091.0333333333,545.7142857142857,1.094764397905759,5.5,0.625
3.0,2.5,1601,2491,3.0,0,0,3,65,7,0,7,583475.1987418453,455981.53846153844,457.42857142857144,1.555902560899438,5.5,0.625
2.0,2.25,1060,1209,2.0,0,0,3,120,8,0,8,573185.0026954178,705945.625,326.15384615384613,1.140566037735849,4.25,0.75
4.0,2.75,2330,3920,2.0,0,0,3,0,9,0,9,609064.7603305785,621249.6153846154,621.3333333333334,1.6824034334763949,6.75,0.55
3.0,2.5,2370,4200,2.0,0,0,3,0,0,0,0,339556.4805970149,339556.4805970149,677.1428571428571,1.7721518987341771,5.5,0.625
3.0,2.5,1420,1237,3.0,0,0,3,0,0,0,0,573185.0026954178,580282.4444444445,405.7142857142857,0.8711267605633802,5.5,0.625
4.0,2.25,2360,4000,2.0,0,0,3,0,1,1,91,574543.2427470535,1017813.976744186,726.1538461538462,1.694915254237288,6.25,0.45
2.0,1.5,1260,1575,2.0,0,0,3,0,13,0,13,574543.2427470535,551327.925925926,504.0,1.25,3.5,0.5
3.0,2.5,3030,9053,2.0,0,0,3,0,5,0,5,370580.66352040815,502494.4029850746,865.7142857142857,2.9877887788778876,5.5,0.625
3.0,1.75,1140,1201,2.0,0,0,3,0,0,0,0,573185.0026954178,356533.4210526316,414.54545454545456,1.0535087719298246,4.75,0.4375
5.0,2.5,2820,9375,1.0,0,0,4,1270,46,0,46,881585.4168316831,809289.1351351351,805.7142857142857,3.324468085106383,7.5,0.4166666666666667
2.0,2.0,1270,1372,3.0,0,0,3,0,14,0,14,570223.1185050136,610774.3578947368,423.3333333333333,1.0803149606299212,4.0,0.6666666666666666
3.0,2.5,3180,12600,2.0,0,0,4,0,36,1,14,692567.8918918918,634856.3076923077,908.5714285714286,3.9622641509433962,5.5,0.625
3.0,2.25,2790,13791,1.0,0,3,3,0,8,0,8,515479.54545454547,449850.8552631579,858.4615384615385,4.943010752688172,5.25,0.5625
4.0,2.25,2570,9503,2.0,0,0,3,0,34,0,34,487024.75,487024.75,790.7692307692307,3.6976653696498056,6.25,0.45
2.0,1.0,1080,2674,1.0,0,0,4,360,95,1,29,570223.1185050136,322012.1379310345,540.0,2.475925925925926,3.0,0.3333333333333333
4.0,4.0,3010,7221,2.0,0,0,3,0,10,1,11,692567.8918918918,761330.9019607843,602.0,2.3990033222591363,8.0,0.8
3.0,2.25,2120,14915,1.0,0,0,3,400,35,1,0,297123.8925619835,253411.1914893617,652.3076923076923,7.035377358490566,5.25,0.5625
3.0,2.25,1900,46609,1.5,0,0,4,460,45,0,45,612917.84375,554207.5555555555,584.6153846153846,24.531052631578948,5.25,0.5625
3.0,2.5,2860,43821,2.0,0,0,4,0,24,0,24,306983.0317460318,361680.06451612903,817.1428571428571,15.322027972027971,5.5,0.625
3.0,1.0,910,10575,1.0,0,0,4,0,46,0,46,298547.1904761905,300771.1538461539,455.0,11.62087912087912,4.0,0.25
4.0,2.5,2850,37522,2.0,0,0,3,0,27,1,14,704425.8029661017,793072.1490384615,814.2857142857143,13.165614035087719,6.5,0.5
2.0,2.5,2560,2500,2.0,0,0,5,870,113,0,113,570223.1185050136,1067396.7391304348,731.4285714285714,0.9765625,4.5,0.8333333333333334
3.0,1.75,1570,16817,2.0,0,0,3,0,32,0,32,406146.40625,406146.40625,570.9090909090909,10.711464968152866,4.75,0.4375
4.0,3.5,3110,108464,2.0,0,2,4,0,35,0,35,701918.4194214876,784592.5133928572,691.1111111111111,34.87588424437299,7.5,0.7
4.0,3.75,4740,126759,2.0,0,0,4,0,23,0,23,602238.7424242424,586241.8196721311,997.8947368421053,26.74240506329114,7.75,0.75
3.0,1.0,1340,13750,1.0,0,0,4,0,59,1,5,881585.4168316831,809289.1351351351,670.0,10.261194029850746,4.0,0.25
4.0,2.25,2600,6390,1.0,0,0,3,1210,36,0,36,298547.1904761905,296686.537037037,800.0,2.457692307692308,6.25,0.45
3.0,1.75,1070,8030,1.0,0,0,3,0,48,1,0,659713.198757764,628759.967032967,389.09090909090907,7.5046728971962615,4.75,0.4375
3.0,2.25,1820,9670,2.0,0,0,3,0,30,0,30,664524.1592356688,661440.7894736842,560.0,5.313186813186813,5.25,0.5625
2.0,1.0,1060,3040,1.0,0,0,3,200,90,1,3,576183.7791741472,581484.52,530.0,2.8679245283018866,3.0,0.3333333333333333
3.0,2.25,2220,4060,1.0,0,0,3,890,21,0,21,574543.2427470535,445100.0,683.0769230769231,1.8288288288288288,5.25,0.5625
3.0,1.0,1350,8700,1.5,0,0,3,0,72,1,15,256392.83333333334,273468.22222222225,675.0,6.444444444444445,4.0,0.25
5.0,2.75,2510,9180,1.0,0,1,4,910,39,0,39,667110.3374233128,649564.5408163265,669.3333333333334,3.6573705179282867,7.75,0.4583333333333333
5.0,2.5,2340,13713,1.0,0,0,2,670,47,0,47,302406.8613861386,314291.5789473684,668.5714285714286,5.86025641025641,7.5,0.4166666666666667
3.0,1.0,1060,7920,1.0,0,0,4,0,46,0,46,583475.1987418453,300070.8333333333,530.0,7.471698113207547,4.0,0.25
4.0,2.5,2200,8065,2.0,0,0,3,0,16,1,8,302187.765625,282441.9347826087,628.5714285714286,3.665909090909091,6.5,0.5
3.0,1.0,1400,8100,1.5,0,0,3,0,70,0,70,573185.0026954178,452594.44444444444,700.0,5.785714285714286,4.0,0.25
3.0,1.5,1520,7123,1.0,0,0,4,0,55,0,55,377807.7863636364,401767.1379310345,608.0,4.686184210526315,4.5,0.375
5.0,3.0,1810,3000,2.0,0,0,3,0,16,1,8,583475.1987418453,451032.07547169813,452.5,1.6574585635359116,8.0,0.5
2.0,2.0,2360,11340,1.5,0,0,3,0,17,0,17,1204170.349206349,1204170.349206349,786.6666666666666,4.805084745762712,4.0,0.6666666666666666
2.0,1.75,1210,1032,2.0,0,0,3,0,0,0,0,602238.7424242424,616797.9852941176,440.0,0.8528925619834711,3.75,0.5833333333333334
3.0,2.5,3420,25150,1.0,0,0,4,1670,27,0,27,859215.5687192117,827419.403125,977.1428571428571,7.353801169590644,5.5,0.625
3.0,2.5,1810,4592,2.0,0,0,3,0,22,0,22,611821.4210526316,632427.4029850747,517.1428571428571,2.5370165745856355,5.5,0.625
3.0,2.25,2760,10160,1.0,0,0,3,0,45,1,4,376968.54547619045,346675.59929577465,849.2307692307693,3.681159420289855,5.25,0.5625
4.0,2.25,1950,9800,1.0,0,0,3,620,46,1,17,665473.701171875,817309.8975409836,600.0,5.0256410256410255,6.25,0.45
3.0,2.5,3830,48743,2.0,0,0,3,0,23,0,23,854623.3027093596,833646.4126506024,1094.2857142857142,12.7266318537859,5.5,0.625
4.0,2.25,2060,7283,1.0,0,0,3,840,51,1,1,423979.98295454547,377329.25409836066,633.8461538461538,3.5354368932038835,6.25,0.45
3.0,1.0,1650,6400,1.0,0,0,4,670,60,1,35,576183.7791741472,286897.82608695654,825.0,3.878787878787879,4.0,0.25
4.0,1.75,2100,11942,1.0,0,0,3,1070,50,1,14,576183.7791741472,286897.82608695654,763.6363636363636,5.6866666666666665,5.75,0.35
4.0,3.0,3720,57499,1.0,0,0,3,1840,11,0,11,549237.5,549237.5,930.0,15.456720430107527,7.0,0.6
4.0,2.5,1920,8562,2.0,0,2,4,0,20,0,20,325113.63636363635,325113.63636363635,548.5714285714286,4.459375,6.5,0.5
3.0,2.0,1860,217800,2.0,0,2,3,0,16,1,8,370580.66352040815,502494.4029850746,620.0,117.09677419354838,5.0,0.5
2.0,2.5,2290,3507,2.0,0,0,3,0,9,0,9,611394.2276422764,624091.0333333333,654.2857142857143,1.5314410480349345,4.5,0.8333333333333334
3.0,1.75,1200,9085,1.0,0,0,4,0,46,0,46,298547.1904761905,296686.537037037,436.3636363636364,7.570833333333334,4.75,0.4375
4.0,3.5,5270,53428,2.0,0,0,3,1830,10,1,11,377807.7863636364,347522.01615384617,1171.111111111111,10.138140417457306,7.5,0.7
3.0,2.5,1600,2788,2.0,0,0,4,0,22,0,22,297151.21774193546,287917.39130434784,457.14285714285717,1.7425,5.5,0.625
4.0,2.5,2560,4020,2.0,0,0,3,0,8,0,8,341878.1945205479,341878.1945205479,731.4285714285714,1.5703125,6.5,0.5
2.0,1.0,880,4000,1.0,0,0,3,0,74,1,18,576183.7791741472,552908.4521276596,440.0,4.545454545454546,3.0,0.3333333333333333
2.0,1.0,1020,7920,1.0,0,0,3,0,75,1,45,583475.1987418453,352404.6388888889,510.0,7.764705882352941,3.0,0.3333333333333333
3.0,2.0,960,9380,1.0,0,0,3,0,65,1,16,574543.2427470535,373425.72222222225,320.0,9.770833333333334,5.0,0.5
4.0,2.25,1900,7200,1.0,0,0,3,530,37,1,10,574543.2427470535,373425.72222222225,584.6153846153846,3.789473684210526,6.25,0.45
3.0,2.0,1320,6000,1.5,0,0,4,0,94,0,94,576183.7791741472,619323.25,440.0,4.545454545454546,5.0,0.5
4.0,2.75,2230,9640,1.0,0,0,3,910,16,1,8,574543.2427470535,443537.9032258064,594.6666666666666,4.322869955156951,6.75,0.55
3.0,1.0,1150,7314,1.0,0,0,3,0,54,1,2,859295.1570351758,680245.7142857143,575.0,6.36,4.0,0.25
4.0,3.5,3440,6000,2.0,0,0,4,0,12,0,12,583115.9090909091,306565.7297297297,764.4444444444445,1.744186046511628,7.5,0.7
3.0,1.0,1070,8179,1.0,0,0,3,0,65,1,16,570223.1185050136,394355.8048780488,535.0,7.64392523364486,4.0,0.25
4.0,2.75,2250,3433,1.5,0,0,3,750,87,1,1,574543.2427470535,1017813.976744186,600.0,1.5257777777777777,6.75,0.55
4.0,2.5,1910,10300,1.0,0,0,3,0,93,1,46,423979.98295454547,754622.6341463415,545.7142857142857,5.392670157068062,6.5,0.5
3.0,1.75,1180,16552,1.0,0,0,4,0,47,0,47,632047.53125,597260.8888888889,429.09090909090907,14.027118644067796,4.75,0.4375
3.0,1.0,1400,7360,1.0,0,0,4,0,46,0,46,308362.248,375611.3,700.0,5.257142857142857,4.0,0.25
4.0,3.0,3580,9316,2.5,0,0,3,1210,23,0,23,847974.924611399,634524.0,895.0,2.6022346368715086,7.0,0.6
3.0,2.75,3176,13391,2.0,0,3,4,450,29,0,29,294129.8971962617,292199.4871794872,846.9333333333333,4.216309823677582,5.75,0.6875
2.0,2.0,1170,1890,1.5,0,1,4,0,87,0,87,570223.1185050136,891559.6774193548,390.0,1.6153846153846154,4.0,0.6666666666666666
2.0,2.0,1570,4665,1.0,0,0,3,0,8,0,8,667110.3374233128,692946.9841269841,523.3333333333334,2.9713375796178343,4.0,0.6666666666666666
3.0,1.5,1460,15000,1.0,0,0,3,0,48,1,51,294280.725,248072.46153846153,584.0,10.273972602739725,4.5,0.375
3.0,1.75,1140,10400,1.0,0,0,4,0,31,0,31,551871.586715821,551871.586715821,414.54545454545456,9.12280701754386,4.75,0.4375
1.0,2.0,1150,9812,1.0,0,0,4,0,52,0,52,306983.0317460318,273470.65789473685,383.3333333333333,8.532173913043477,3.0,1.0
4.0,2.5,3180,31931,1.0,0,0,4,790,36,1,14,854623.3027093596,673630.7692307692,908.5714285714286,10.041194968553459,6.5,0.5
4.0,2.5,2630,6185,2.0,0,0,3,0,15,0,15,376968.54547619045,400873.7868852459,751.4285714285714,2.3517110266159698,6.5,0.5
3.0,2.25,1940,5980,1.0,0,0,3,420,27,1,14,609064.7603305785,593956.5636363636,596.9230769230769,3.082474226804124,5.25,0.5625
1.0,1.0,850,8050,1.0,0,0,2,0,108,0,108,573185.0026954178,458276.3157894737,425.0,9.470588235294118,2.0,0.5
3.0,2.0,1550,6039,1.0,0,0,5,720,72,0,72,570223.1185050136,415307.3275862069,516.6666666666666,3.8961290322580644,5.0,0.5
3.0,2.25,2090,15000,1.0,0,0,3,0,53,1,10,421049.06666666665,421049.06666666665,643.0769230769231,7.177033492822966,5.25,0.5625
4.0,3.5,3960,6654,2.0,0,0,3,1110,8,0,8,573185.0026954178,743714.088888889,880.0,1.6803030303030304,7.5,0.7
3.0,1.0,1320,5000,1.5,0,0,3,0,102,1,20,583475.1987418453,639284.1666666666,660.0,3.787878787878788,4.0,0.25
4.0,2.5,3220,35400,2.0,0,0,3,0,23,0,23,612917.84375,554207.5555555555,920.0,10.993788819875776,6.5,0.5
2.0,1.0,800,7260,1.0,0,0,3,0,61,0,61,570223.1185050136,415307.3275862069,400.0,9.075,3.0,0.3333333333333333
3.0,1.75,1660,9673,1.0,0,0,3,530,38,0,38,632047.53125,597260.8888888889,603.6363636363636,5.8271084337349395,4.75,0.4375
4.0,2.5,2250,11370,2.0,0,0,3,0,23,0,23,675464.6038732395,521302.5714285714,642.8571428571429,5.053333333333334,6.5,0.5
3.0,2.25,2120,13090,1.0,0,0,3,0,17,0,17,297123.8925619835,220484.78260869565,652.3076923076923,6.1745283018867925,5.25,0.5625
4.0,2.75,2310,4020,3.0,0,0,5,0,35,0,35,583475.1987418453,577872.32,616.0,1.7402597402597402,6.75,0.55
4.0,1.75,1920,7700,2.0,0,0,4,0,44,0,44,676159.8148148148,400873.7868852459,698.1818181818181,4.010416666666667,5.75,0.35
3.0,1.75,1550,9720,1.0,0,0,3,500,38,0,38,462700.0,462700.0,563.6363636363636,6.2709677419354835,4.75,0.4375
2.0,2.5,1785,779,2.0,0,0,3,190,39,0,39,859215.5687192117,1307172.904,510.0,0.43641456582633054,4.5,0.8333333333333334
3.0,1.5,1830,9848,1.0,0,0,5,0,52,0,52,704362.1153846154,401767.1379310345,732.0,5.381420765027323,4.5,0.375
5.0,2.75,3500,5040,2.0,0,2,3,550,87,1,7,570223.1185050136,415307.3275862069,933.3333333333334,1.44,7.75,0.4583333333333333
3.0,2.0,2560,14680,1.0,0,0,3,1230,27,1,14,662070.8855421686,637280.5326086957,853.3333333333334,5.734375,5.0,0.5
4.0,1.75,1360,4840,1.5,0,0,4,0,86,0,86,573185.0026954178,446315.6779661017,494.54545454545456,3.5588235294117645,5.75,0.35
4.0,5.25,6500,14986,2.0,0,0,3,1320,13,0,13,1789164.2857142857,1789164.2857142857,1040.0,2.3055384615384615,9.25,1.05
4.0,3.5,3150,5500,2.0,0,0,3,0,0,0,0,570223.1185050136,896874.1724137932,700.0,1.746031746031746,7.5,0.7
2.0,1.0,810,4080,1.0,0,0,4,0,73,1,16,576183.7791741472,428104.3859649123,405.0,5.037037037037037,3.0,0.3333333333333333
5.0,4.0,7320,217800,2.0,0,0,3,0,22,0,22,370580.66352040815,348268.4566176471,1464.0,29.75409836065574,9.0,0.6666666666666666
4.0,1.75,2790,17476,1.0,0,2,3,1340,58,1,13,378731.27777777775,484335.21428571426,1014.5454545454545,6.263799283154122,5.75,0.35
2.0,1.5,1920,3408,1.0,0,0,4,960,102,1,25,573185.0026954178,544298.1739130435,768.0,1.775,3.5,0.5
4.0,2.75,2530,14178,2.0,0,0,3,0,17,0,17,420648.1666666667,420648.1666666667,674.6666666666666,5.6039525691699605,6.75,0.55
3.0,2.5,3490,8343,2.0,1,4,4,1340,75,1,23,574543.2427470535,443537.9032258064,997.1428571428571,2.3905444126074498,5.5,0.625
6.0,2.75,4710,11000,2.0,0,3,3,1020,83,0,83,570223.1185050136,896874.1724137932,1256.0,2.335456475583864,8.75,0.39285714285714285
3.0,1.75,2050,16313,1.0,0,0,2,0,41,0,41,1204170.349206349,1204170.349206349,745.4545454545455,7.9575609756097565,4.75,0.4375
4.0,2.25,2410,8400,2.0,0,0,5,0,49,0,49,847974.924611399,660358.3333333334,741.5384615384615,3.4854771784232366,6.25,0.45
3.0,1.0,1180,8240,1.0,0,0,4,0,47,0,47,302406.8613861386,314291.5789473684,590.0,6.983050847457627,4.0,0.25
2.0,1.0,630,4200,1.0,0,0,3,0,84,1,17,576183.7791741472,286897.82608695654,315.0,6.666666666666667,3.0,0.3333333333333333
3.0,2.5,3480,7800,1.0,0,0,4,1730,73,1,16,573185.0026954178,756218.7948717949,994.2857142857143,2.2413793103448274,5.5,0.625
3.0,1.5,1010,7683,1.5,0,0,5,0,61,0,61,576183.7791741472,460224.62686567166,404.0,7.606930693069307,4.5,0.375
3.0,2.25,1910,3481,2.0,0,0,3,0,5,0,5,297151.21774193546,287917.39130434784,587.6923076923077,1.8225130890052357,5.25,0.5625
3.0,3.5,2490,3582,2.0,0,0,3,770,9,0,9,609064.7603305785,593956.5636363636,553.3333333333334,1.4385542168674699,6.5,0.875
4.0,2.5,2150,3143,2.0,0,0,3,0,4,0,4,370580.66352040815,502494.4029850746,614.2857142857143,1.461860465116279,6.5,0.5
4.0,2.75,3000,5470,2.0,0,0,3,0,9,0,9,339211.3264705882,339211.3264705882,800.0,1.8233333333333333,6.75,0.55
3.0,2.75,2830,3496,2.0,0,0,3,0,2,1,102,602238.7424242424,616797.9852941176,754.6666666666666,1.2353356890459364,5.75,0.6875
4.0,2.5,2680,5539,2.0,0,0,3,0,1,1,91,400620.86486486485,400620.86486486485,765.7142857142857,2.0667910447761195,6.5,0.5
2.0,1.5,1090,2686,2.0,0,0,3,0,32,0,32,655071.1991869919,514387.5806451613,436.0,2.4642201834862387,3.5,0.5
4.0,2.5,1984,32400,1.0,0,0,3,420,52,1,11,311057.8333333333,313968.0571428572,566.8571428571429,16.330645161290324,6.5,0.5
4.0,2.75,3090,5859,2.0,0,0,3,0,4,0,4,704425.8029661017,632657.0428571429,824.0,1.896116504854369,6.75,0.55
4.0,2.5,2610,5140,2.0,0,0,3,0,8,0,8,574543.2427470535,602889.9619047618,745.7142857142857,1.9693486590038314,6.5,0.5
4.0,3.5,3370,3634,2.0,0,0,3,620,7,0,7,589927.1679389313,617858.71875,748.8888888888889,1.0783382789317508,7.5,0.7
4.0,2.5,2250,3916,2.0,0,0,3,0,0,0,0,289521.22794117645,337419.359375,642.8571428571429,1.7404444444444445,6.5,0.5
3.0,3.25,1450,1387,2.0,0,0,3,270,1,1,91,570223.1185050136,303242.85714285716,341.1764705882353,0.956551724137931,6.25,0.8125
4.0,2.5,3130,10849,2.0,0,0,3,0,1,1,91,661873.9341085271,853114.5491803279,894.2857142857143,3.4661341853035146,6.5,0.5
2.0,2.75,2700,8572,1.0,0,0,3,0,7,0,7,662070.8855421686,692332.75,720.0,3.1748148148148148,4.75,0.9166666666666666
5.0,2.75,1970,5400,1.0,0,0,3,650,28,0,28,573185.0026954178,634904.25,525.3333333333334,2.7411167512690353,7.75,0.4583333333333333
3.0,2.0,1970,4166,2.0,0,3,5,700,85,0,85,573185.0026954178,446315.6779661017,656.6666666666666,2.114720812182741,5.0,0.5
3.0,1.5,1950,15954,1.0,0,0,4,0,55,0,55,302406.8613861386,314291.5789473684,780.0,8.181538461538462,4.5,0.375
3.0,1.5,1940,9887,1.0,0,0,4,800,45,0,45,290510.51923076925,297778.6111111111,776.0,5.096391752577319,4.5,0.375
4.0,3.5,3550,11000,1.0,0,2,3,1290,15,0,15,847974.924611399,802442.5981012658,788.8888888888889,3.0985915492957745,7.5,0.7
3.0,2.5,2500,7394,2.0,0,0,3,0,24,1,5,632047.53125,597260.8888888889,714.2857142857143,2.9576,5.5,0.625
4.0,2.75,2910,18700,1.0,0,0,3,700,57,1,19,420507.6153846154,756218.7948717949,776.0,6.426116838487973,6.75,0.55
4.0,2.5,3350,35298,2.0,0,0,4,0,29,0,29,667110.3374233128,692946.9841269841,957.1428571428571,10.536716417910448,6.5,0.5
3.0,1.75,2140,40098,1.0,0,0,5,650,64,0,64,379453.5624401914,351241.91041666665,778.1818181818181,18.737383177570095,4.75,0.4375
5.0,4.5,4030,13474,2.0,0,0,3,0,14,0,14,712166.302173913,775557.8101851852,732.7272727272727,3.343424317617866,9.5,0.75
4.0,2.5,1980,6660,2.0,0,0,4,0,40,0,40,655071.1991869919,514387.5806451613,565.7142857142857,3.3636363636363638,6.5,0.5
3.0,1.5,1460,9908,1.0,0,0,3,0,62,1,6,307819.2631578947,309970.8333333333,584.0,6.786301369863014,4.5,0.375
4.0,1.75,1880,8800,1.0,0,0,3,750,54,1,2,576183.7791741472,276613.06976744183,683.6363636363636,4.680851063829787,5.75,0.35
3.0,1.75,2320,10900,2.0,0,0,3,0,79,1,40,583475.1987418453,600662.226744186,843.6363636363636,4.698275862068965,4.75,0.4375
3.0,3.25,2220,8227,1.5,0,0,5,450,85,0,85,570223.1185050136,322012.1379310345,522.3529411764706,3.7058558558558556,6.25,0.8125
3.0,1.0,1410,7200,2.0,0,0,4,0,113,0,113,583475.1987418453,662231.5294117647,705.0,5.1063829787234045,4.0,0.25
3.0,1.0,1240,3500,1.0,0,0,4,0,87,0,87,573185.0026954178,576457.3465346535,620.0,2.8225806451612905,4.0,0.25
4.0,2.0,2030,8426,2.0,0,0,3,0,70,0,70,338981.5238095238,275526.7755102041,676.6666666666666,4.150738916256158,6.0,0.4
6.0,3.75,4000,6015,2.0,0,2,3,920,10,1,11,379453.5624401914,351241.91041666665,842.1052631578947,1.50375,9.75,0.5357142857142857
3.0,0.75,490,38500,1.5,0,0,4,0,55,0,55,551871.586715821,551871.586715821,280.0,78.57142857142857,3.75,0.1875
3.0,2.5,1590,3411,2.0,0,0,3,0,14,0,14,561804.3541666666,561804.3541666666,454.2857142857143,2.1452830188679246,5.5,0.625
3.0,2.5,2630,5827,2.0,0,0,3,0,13,0,13,667110.3374233128,692946.9841269841,751.4285714285714,2.215589353612167,5.5,0.625
2.0,1.75,1350,4614,1.0,0,0,3,0,6,0,6,664524.1592356688,667790.3,490.90909090909093,3.417777777777778,3.75,0.5833333333333334
3.0,1.0,990,4440,1.0,0,0,3,0,71,1,12,574543.2427470535,305084.0425531915,495.0,4.484848484848484,4.0,0.25
4.0,2.75,3710,7984,2.0,0,0,3,0,15,0,15,561804.3541666666,561804.3541666666,989.3333333333334,2.152021563342318,6.75,0.55
3.0,1.0,990,8062,1.0,0,0,4,0,54,1,13,306956.0,311282.93333333335,495.0,8.143434343434343,4.0,0.25
