price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_freq,zip
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,800,46,1,17,0.006748312921769558,98168
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,250,108,1,24,0.3436640839790053,98119
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,0,91,0,91,0.3436640839790053,98118
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,0,10,1,11,0.03899025243689078,98031
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1080,49,0,49,0.05073731567108223,98052
1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,0,48,0,48,0.001999500124968758,98004
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,0,67,1,2,0.02749312671832042,98155
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,0,11,0,11,0.03899025243689078,98042
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,800,86,1,60,0.3436640839790053,98116
2271150.0,4.0,3.25,4040,18916,1.0,0,0,4,0,60,1,35,0.002749312671832042,98039
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,0,16,1,8,0.015746063484128967,98065
496000.0,2.0,1.0,900,9260,1.0,0,0,3,0,68,0,68,0.3436640839790053,98107
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,280,8,0,8,0.3436640839790053,98119
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,52,0,52,0.3436640839790053,98125
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,0,22,0,22,0.021994501374656337,98038
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,370,34,0,34,0.03899025243689078,98031
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,780,35,0,35,0.04073981504623844,98033
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1230,96,0,96,0.3436640839790053,98144
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,290,52,1,11,0.3436640839790053,98168
2147500.0,3.0,3.5,4660,5500,2.0,0,4,5,1620,105,1,26,0.3436640839790053,98102
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,0,36,0,36,0.06248437890527368,98007
1411600.0,2.0,2.5,3180,9400,2.0,0,4,5,570,29,0,29,0.06248437890527368,98006
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,400,81,0,81,0.3436640839790053,98109
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,0,60,1,9,0.02749312671832042,98133
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,570,52,1,11,0.06248437890527368,98058
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,0,0,0,0,0.039990002499375156,98029
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,780,0,0,0,0.3436640839790053,98199
334500.0,2.0,1.5,830,1858,2.0,0,0,3,0,9,0,9,0.3436640839790053,98144
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,0,1,1,91,0.010997250687328168,98045
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,0,0,0,0,0.03924018995251187,98092
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,0,9,0,9,0.06248437890527368,98006
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,0,4,0,4,0.021994501374656337,98038
265050.0,2.0,1.5,800,2119,2.0,0,0,3,0,6,0,6,0.3436640839790053,98106
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,400,8,0,8,0.039990002499375156,98027
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,730,1,1,91,0.05073731567108223,98053
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,0,19,0,19,0.03924018995251187,98092
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,0,14,0,14,0.3436640839790053,98146
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,990,45,0,45,0.03899025243689078,98031
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,0,46,0,46,0.0189952511872032,98040
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,0,19,0,19,0.04073981504623844,98033
835000.0,4.0,4.25,4930,25714,2.0,0,0,3,0,9,0,9,0.03924018995251187,98092
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,0,47,1,3,0.06248437890527368,98055
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,0,55,0,55,0.03924018995251187,98002
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,0,13,0,13,0.03899025243689078,98030
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,0,25,0,25,0.06248437890527368,98006
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,930,51,0,51,0.02749312671832042,98133
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,900,64,1,6,0.06248437890527368,98055
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,720,52,0,52,0.006748312921769558,98188
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,120,59,1,9,0.3436640839790053,98116
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,0,60,1,35,0.06248437890527368,98004
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,800,69,0,69,0.3436640839790053,98117
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,890,9,0,9,0.3436640839790053,98199
1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,0,14,0,14,0.05073731567108223,98053
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,0,54,1,2,0.014996250937265684,98148
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1030,48,0,48,0.03924018995251187,98001
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,800,45,0,45,0.05073731567108223,98052
1195000.0,5.0,3.0,3420,18129,2.0,0,0,3,880,62,1,9,0.0189952511872032,98040
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1320,37,1,10,0.02749312671832042,98133
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,0,12,0,12,0.04073981504623844,98033
1875000.0,4.0,3.25,3930,10929,2.0,0,0,3,0,8,0,8,0.06248437890527368,98004
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,700,74,0,74,0.3436640839790053,98117
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,0,17,0,17,0.03924018995251187,98092
390000.0,4.0,2.0,1900,76877,1.0,0,0,3,0,10,1,11,0.03899025243689078,98042
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,0,25,0,25,0.06248437890527368,98007
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,0,28,0,28,0.03124218945263684,98023
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,0,54,0,54,0.0189952511872032,98040
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,0,17,0,17,0.3436640839790053,98103
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,0,105,1,26,0.3436640839790053,98107
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,0,55,0,55,0.06248437890527368,98056
1755000.0,3.0,2.0,2360,4800,2.0,0,0,3,0,105,1,0,0.3436640839790053,98112
1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,670,45,0,45,0.036740814796300925,98075
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,870,59,1,9,0.06248437890527368,98004
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,290,71,0,71,0.3436640839790053,98199
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,480,66,1,20,0.014996250937265684,98166
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,0,106,1,26,0.3436640839790053,98115
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,860,52,0,52,0.03124218945263684,98023
395000.0,4.0,2.75,2640,35070,1.5,0,0,3,0,51,1,6,0.03899025243689078,98031
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,0,55,1,25,0.06248437890527368,98005
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,780,56,1,10,0.3436640839790053,98115
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,0,42,0,42,0.04073981504623844,98034
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,0,91,1,16,0.3436640839790053,98106
1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,830,15,0,15,0.3436640839790053,98112
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,230,8,0,8,0.3436640839790053,98136
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,380,37,1,10,0.3436640839790053,98126
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,0,66,1,20,0.02749312671832042,98133
1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,0,36,1,14,0.06248437890527368,98005
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1380,44,1,0,0.06248437890527368,98008
255000.0,2.0,1.5,920,1598,2.0,0,0,3,0,19,0,19,0.3436640839790053,98133
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,0,36,0,36,0.05073731567108223,98052
370000.0,2.0,1.0,860,5040,1.0,0,0,3,0,58,1,13,0.3436640839790053,98117
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,0,10,1,11,0.021994501374656337,98038
100000.0,2.0,0.75,660,5240,1.0,0,0,4,0,102,1,25,0.03899025243689078,98032
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,0,14,0,14,0.04073981504623844,98033
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,0,39,0,39,0.05073731567108223,98052
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1350,37,0,37,0.007498125468632842,98011
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,0,15,0,15,0.014996250937265684,98148
975000.0,6.0,2.75,2520,54160,2.0,1,4,3,0,60,1,9,0.3436640839790053,98146
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,0,53,1,10,0.0189952511872032,98040
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,630,9,0,9,0.3436640839790053,98199
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,0,8,0,8,0.06248437890527368,98059
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,0,13,0,13,0.015746063484128967,98065
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,0,0,0,0,0.3436640839790053,98103
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,0,7,0,7,0.3436640839790053,98115
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,510,3,0,3,0.039990002499375156,98029
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,0,6,0,6,0.06248437890527368,98059
2351956.0,4.0,4.25,5010,19412,2.0,0,1,3,1010,0,0,0,0.0189952511872032,98040
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,0,0,0,0,0.06248437890527368,98059
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,0,54,0,54,0.04073981504623844,98033
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,0,11,0,11,0.039990002499375156,98027
1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,0,10,1,11,0.3436640839790053,98115
1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,660,77,0,77,0.3436640839790053,98112
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1380,61,0,61,0.3436640839790053,98115
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,440,30,0,30,0.3436640839790053,98133
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,150,19,0,19,0.3436640839790053,98119
1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,1140,97,1,9,0.3436640839790053,98116
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,0,39,0,39,0.04073981504623844,98034
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,0,0,0,0,0.05073731567108223,98053
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,0,33,1,1,0.3436640839790053,98125
404950.0,4.0,2.25,2340,217014,1.0,0,0,4,0,32,1,3,0.03924018995251187,98092
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,450,96,0,96,0.3436640839790053,98105
195000.0,2.0,1.0,1190,27007,1.0,0,0,4,0,104,0,104,0.039990002499375156,98027
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,0,37,0,37,0.01374656335916021,98028
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,0,53,1,10,0.03124218945263684,98023
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,400,84,1,17,0.3436640839790053,98115
870000.0,4.0,3.0,3040,36246,1.5,0,0,3,360,91,1,0,0.036740814796300925,98074
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,0,106,0,106,0.3436640839790053,98115
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,1600,33,1,1,0.02549362659335166,98072
670000.0,6.0,3.0,4050,36171,2.0,0,0,4,1430,44,0,44,0.039990002499375156,98027
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,0,29,0,29,0.3436640839790053,98117
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,0,54,1,2,0.06248437890527368,98058
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,550,55,0,55,0.06248437890527368,98008
300000.0,3.0,1.0,930,5160,1.5,0,0,5,0,95,1,80,0.3436640839790053,98106
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,0,83,0,83,0.006748312921769558,98168
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,35,1,0,0.3436640839790053,98125
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,0,62,0,62,0.06248437890527368,98004
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,0,33,0,33,0.03124218945263684,98023
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,0,10,1,11,0.05073731567108223,98053
335950.0,2.0,1.5,800,5192,1.0,0,0,5,0,63,0,63,0.3436640839790053,98146
215000.0,3.0,1.0,960,9563,1.0,0,0,5,0,47,0,47,0.03124218945263684,98023
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,0,12,0,12,0.06248437890527368,98056
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,950,64,1,9,0.01374656335916021,98028
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,0,96,1,29,0.006498375406148463,98022
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,0,106,0,106,0.3436640839790053,98108
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,0,45,0,45,0.02549362659335166,98077
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1200,61,0,61,0.3436640839790053,98119
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,0,66,1,29,0.3436640839790053,98117
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,0,112,0,112,0.3436640839790053,98144
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,0,24,1,5,0.036740814796300925,98074
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,310,88,1,11,0.3436640839790053,98133
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,0,21,0,21,0.01374656335916021,98028
536000.0,2.0,1.5,1130,746,2.0,0,0,3,100,5,0,5,0.3436640839790053,98107
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,0,34,0,34,0.05073731567108223,98052
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,0,54,1,13,0.02749312671832042,98133
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,0,43,0,43,0.05073731567108223,98052
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,0,29,0,29,0.036740814796300925,98074
1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,0,17,0,17,0.06248437890527368,98008
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,0,60,1,9,0.06248437890527368,98056
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,140,3,0,3,0.039990002499375156,98027
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,104,0,104,0.3436640839790053,98116
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,0,30,0,30,0.01274681329667583,98198
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1020,37,0,37,0.04073981504623844,98034
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,0,46,0,46,0.03924018995251187,98002
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,0,25,0,25,0.036740814796300925,98074
1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,560,68,1,25,0.3436640839790053,98115
670000.0,5.0,2.5,2860,68519,2.0,0,0,5,0,56,0,56,0.015746063484128967,98065
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1070,47,0,47,0.0189952511872032,98040
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,51,0,51,0.04073981504623844,98033
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,0,10,1,11,0.015746063484128967,98065
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,620,104,0,104,0.3436640839790053,98116
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,90,0,90,0.3436640839790053,98144
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,0,47,0,47,0.02549362659335166,98072
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,0,27,1,14,0.05073731567108223,98052
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,0,47,0,47,0.03924018995251187,98002
170500.0,2.0,1.0,1060,7700,1.0,0,0,3,240,33,1,1,0.06248437890527368,98055
391500.0,3.0,2.5,1920,9625,2.0,0,0,3,0,21,0,21,0.010997250687328168,98045
296475.0,3.0,2.5,1520,4170,2.0,0,0,3,0,10,1,11,0.021994501374656337,98038
1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,1060,89,0,89,0.3436640839790053,98109
888550.0,3.0,2.5,3540,38322,2.0,0,0,3,0,25,0,25,0.05073731567108223,98053
1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,0,27,0,27,0.05073731567108223,98053
328000.0,3.0,2.0,2250,7904,1.5,0,0,3,0,16,1,8,0.03924018995251187,98001
300000.0,4.0,2.5,2090,5195,2.0,0,0,3,0,7,0,7,0.03899025243689078,98031
500000.0,3.0,2.5,1720,3012,2.0,0,0,3,0,3,0,3,0.3436640839790053,98133
494815.0,3.0,2.5,1910,2091,2.0,0,0,3,0,0,0,0,0.039990002499375156,98029
378000.0,3.0,2.5,1601,2491,3.0,0,0,3,65,7,0,7,0.3436640839790053,98125
505000.0,2.0,2.25,1060,1209,2.0,0,0,3,120,8,0,8,0.3436640839790053,98102
680000.0,4.0,2.75,2330,3920,2.0,0,0,3,0,9,0,9,0.039990002499375156,98029
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,0,0,0,0,0.021994501374656337,98038
510000.0,3.0,2.5,1420,1237,3.0,0,0,3,0,0,0,0,0.3436640839790053,98107
1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,0,1,1,91,0.3436640839790053,98112
374000.0,2.0,1.5,1260,1575,2.0,0,0,3,0,13,0,13,0.3436640839790053,98144
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,0,5,0,5,0.06248437890527368,98059
230000.0,3.0,1.75,1140,1201,2.0,0,0,3,0,0,0,0,0.3436640839790053,98108
527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1270,46,0,46,0.06248437890527368,98006
438000.0,2.0,2.0,1270,1372,3.0,0,0,3,0,14,0,14,0.3436640839790053,98115
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,0,36,1,14,0.036740814796300925,98074
1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,0,8,0,8,0.003749062734316421,98166
439000.0,4.0,2.25,2570,9503,2.0,0,0,3,0,34,0,34,0.007498125468632842,98011
315000.0,2.0,1.0,1080,2674,1.0,0,0,4,360,95,1,29,0.3436640839790053,98108
765000.0,4.0,4.0,3010,7221,2.0,0,0,3,0,10,1,11,0.036740814796300925,98075
332000.0,3.0,2.25,2120,14915,1.0,0,0,3,400,35,1,0,0.03924018995251187,98001
600000.0,3.0,2.25,1900,46609,1.5,0,0,4,460,45,0,45,0.02549362659335166,98072
378500.0,3.0,2.5,2860,43821,2.0,0,0,4,0,24,0,24,0.03924018995251187,98092
190000.0,3.0,1.0,910,10575,1.0,0,0,4,0,46,0,46,0.03124218945263684,98003
645000.0,4.0,2.5,2850,37522,2.0,0,0,3,0,27,1,14,0.036740814796300925,98075
780000.0,2.0,2.5,2560,2500,2.0,0,0,5,870,113,0,113,0.3436640839790053,98112
370000.0,3.0,1.75,1570,16817,2.0,0,0,3,0,32,0,32,0.010997250687328168,98045
875000.0,4.0,3.5,3110,108464,2.0,0,2,4,0,35,0,35,0.036740814796300925,98075
1049000.0,4.0,3.75,4740,126759,2.0,0,0,4,0,23,0,23,0.039990002499375156,98027
479000.0,3.0,1.0,1340,13750,1.0,0,0,4,0,59,1,5,0.06248437890527368,98006
245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1210,36,0,36,0.03124218945263684,98023
542000.0,3.0,1.75,1070,8030,1.0,0,0,3,0,48,1,0,0.05073731567108223,98052
557500.0,3.0,2.25,1820,9670,2.0,0,0,3,0,30,0,30,0.05073731567108223,98052
480000.0,2.0,1.0,1060,3040,1.0,0,0,3,200,90,1,3,0.3436640839790053,98103
330000.0,3.0,2.25,2220,4060,1.0,0,0,3,890,21,0,21,0.3436640839790053,98118
160000.0,3.0,1.0,1350,8700,1.5,0,0,3,0,72,1,15,0.0069982504373906525,98188
695500.0,5.0,2.75,2510,9180,1.0,0,1,4,910,39,0,39,0.05073731567108223,98052
235500.0,5.0,2.5,2340,13713,1.0,0,0,2,670,47,0,47,0.03124218945263684,98003
326500.0,3.0,1.0,1060,7920,1.0,0,0,4,0,46,0,46,0.3436640839790053,98106
300000.0,4.0,2.5,2200,8065,2.0,0,0,3,0,16,1,8,0.03899025243689078,98031
267000.0,3.0,1.0,1400,8100,1.5,0,0,3,0,70,0,70,0.3436640839790053,98125
292600.0,3.0,1.5,1520,7123,1.0,0,0,4,0,55,0,55,0.06248437890527368,98056
362000.0,5.0,3.0,1810,3000,2.0,0,0,3,0,16,1,8,0.3436640839790053,98118
1087500.0,2.0,2.0,2360,11340,1.5,0,0,3,0,17,0,17,0.0189952511872032,98040
357562.0,2.0,1.75,1210,1032,2.0,0,0,3,0,0,0,0,0.039990002499375156,98029
789900.0,3.0,2.5,3420,25150,1.0,0,0,4,1670,27,0,27,0.06248437890527368,98006
513000.0,3.0,2.5,1810,4592,2.0,0,0,3,0,22,0,22,0.039990002499375156,98029
336000.0,3.0,2.25,2760,10160,1.0,0,0,3,0,45,1,4,0.06248437890527368,98058
560000.0,4.0,2.25,1950,9800,1.0,0,0,3,620,46,1,17,0.04073981504623844,98033
1150000.0,3.0,2.5,3830,48743,2.0,0,0,3,0,23,0,23,0.06248437890527368,98006
410000.0,4.0,2.25,2060,7283,1.0,0,0,3,840,51,1,1,0.02749312671832042,98155
371500.0,3.0,1.0,1650,6400,1.0,0,0,4,670,60,1,35,0.3436640839790053,98106
368000.0,4.0,1.75,2100,11942,1.0,0,0,3,1070,50,1,14,0.3436640839790053,98106
650000.0,4.0,3.0,3720,57499,1.0,0,0,3,1840,11,0,11,0.004498875281179705,98014
308950.0,4.0,2.5,1920,8562,2.0,0,2,4,0,20,0,20,0.006498375406148463,98022
440000.0,3.0,2.0,1860,217800,2.0,0,2,3,0,16,1,8,0.06248437890527368,98059
630000.0,2.0,2.5,2290,3507,2.0,0,0,3,0,9,0,9,0.039990002499375156,98029
228950.0,3.0,1.75,1200,9085,1.0,0,0,4,0,46,0,46,0.03124218945263684,98023
782000.0,4.0,3.5,5270,53428,2.0,0,0,3,1830,10,1,11,0.06248437890527368,98058
245000.0,3.0,2.5,1600,2788,2.0,0,0,4,0,22,0,22,0.03899025243689078,98031
410000.0,4.0,2.5,2560,4020,2.0,0,0,3,0,8,0,8,0.021994501374656337,98038
427550.0,2.0,1.0,880,4000,1.0,0,0,3,0,74,1,18,0.3436640839790053,98117
235000.0,2.0,1.0,1020,7920,1.0,0,0,3,0,75,1,45,0.3436640839790053,98108
210000.0,3.0,2.0,960,9380,1.0,0,0,3,0,65,1,16,0.3436640839790053,98146
485000.0,4.0,2.25,1900,7200,1.0,0,0,3,530,37,1,10,0.3436640839790053,98146
410000.0,3.0,2.0,1320,6000,1.5,0,0,4,0,94,0,94,0.3436640839790053,98144
435000.0,4.0,2.75,2230,9640,1.0,0,0,3,910,16,1,8,0.3436640839790053,98125
300000.0,3.0,1.0,1150,7314,1.0,0,0,3,0,54,1,2,0.06248437890527368,98008
455000.0,4.0,3.5,3440,6000,2.0,0,0,4,0,12,0,12,0.003749062734316421,98198
210000.0,3.0,1.0,1070,8179,1.0,0,0,3,0,65,1,16,0.3436640839790053,98146
1050000.0,4.0,2.75,2250,3433,1.5,0,0,3,750,87,1,1,0.3436640839790053,98112
458400.0,4.0,2.5,1910,10300,1.0,0,0,3,0,93,1,46,0.02749312671832042,98177
390000.0,3.0,1.75,1180,16552,1.0,0,0,4,0,47,0,47,0.02549362659335166,98072
148226.0,3.0,1.0,1400,7360,1.0,0,0,4,0,46,0,46,0.03924018995251187,98092
711600.0,4.0,3.0,3580,9316,2.5,0,0,3,1210,23,0,23,0.06248437890527368,98007
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,450,29,0,29,0.03124218945263684,98003
613000.0,2.0,2.0,1170,1890,1.5,0,1,4,0,87,0,87,0.3436640839790053,98119
592350.0,2.0,2.0,1570,4665,1.0,0,0,3,0,8,0,8,0.05073731567108223,98053
232000.0,3.0,1.5,1460,15000,1.0,0,0,3,0,48,1,51,0.03924018995251187,98001
250000.0,3.0,1.75,1140,10400,1.0,0,0,4,0,31,0,31,0.0004998750312421895,98354
115000.0,1.0,2.0,1150,9812,1.0,0,0,4,0,52,0,52,0.03924018995251187,98001
1115000.0,4.0,2.5,3180,31931,1.0,0,0,4,790,36,1,14,0.06248437890527368,98007
585000.0,4.0,2.5,2630,6185,2.0,0,0,3,0,15,0,15,0.06248437890527368,98056
580000.0,3.0,2.25,1940,5980,1.0,0,0,3,420,27,1,14,0.039990002499375156,98027
165000.0,1.0,1.0,850,8050,1.0,0,0,2,0,108,0,108,0.3436640839790053,98118
430000.0,3.0,2.0,1550,6039,1.0,0,0,5,720,72,0,72,0.3436640839790053,98126
383000.0,3.0,2.25,2090,15000,1.0,0,0,3,0,53,1,10,0.010997250687328168,98045
1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,1110,8,0,8,0.3436640839790053,98199
201500.0,3.0,1.0,1320,5000,1.5,0,0,3,0,102,1,20,0.3436640839790053,98116
690000.0,4.0,2.5,3220,35400,2.0,0,0,3,0,23,0,23,0.02549362659335166,98072
325000.0,2.0,1.0,800,7260,1.0,0,0,3,0,61,0,61,0.3436640839790053,98126
375000.0,3.0,1.75,1660,9673,1.0,0,0,3,530,38,0,38,0.02549362659335166,98072
600000.0,4.0,2.5,2250,11370,2.0,0,0,3,0,23,0,23,0.04073981504623844,98034
340000.0,3.0,2.25,2120,13090,1.0,0,0,3,0,17,0,17,0.03924018995251187,98002
890000.0,4.0,2.75,2310,4020,3.0,0,0,5,0,35,0,35,0.3436640839790053,98122
415000.0,4.0,1.75,1920,7700,2.0,0,0,4,0,44,0,44,0.007748062984253936,98056
255000.0,3.0,1.75,1550,9720,1.0,0,0,3,500,38,0,38,0.0014996250937265683,98010
530000.0,2.0,2.5,1785,779,2.0,0,0,3,190,39,0,39,0.06248437890527368,98004
468000.0,3.0,1.5,1830,9848,1.0,0,0,5,0,52,0,52,0.007748062984253936,98056
970000.0,5.0,2.75,3500,5040,2.0,0,2,3,550,87,1,7,0.3436640839790053,98126
599000.0,3.0,2.0,2560,14680,1.0,0,0,3,1230,27,1,14,0.05073731567108223,98052
399500.0,4.0,1.75,1360,4840,1.5,0,0,4,0,86,0,86,0.3436640839790053,98126
2458000.0,4.0,5.25,6500,14986,2.0,0,0,3,1320,13,0,13,0.002749312671832042,98039
1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,0,0,0,0,0.3436640839790053,98105
